TeamID,Name,OffRate,DefRate
1153,Cincinnati,38.25848344195088,289.89161355846096
1154,Citadel,83.91844651391023,-275.3352807989952
1155,Clemson,25.375254643156367,178.005108757718
1156,Cleveland St,-98.3341493187943,-34.9952017187219
1157,Coastal Car,-16.214821879803825,0.294395985807415
1158,Col Charleston,-13.391031400557537,57.2990737323607
1159,Colgate,-8.84104471742358,-2.1873057857456715
1160,Colorado,-12.466506432462195,83.93406303701187
1161,Colorado St,-15.82667479998005,-63.31234117468722
1162,Columbia,34.002538883007276,-94.95102622970919
1163,Connecticut,-20.42257979602749,24.757759678999754
1164,Coppin St,-209.1489844929335,-37.20502306600619
1165,Cornell,14.808597022329604,-121.80555854952341
1166,Creighton,116.53176281142959,29.21715599480731
1167,CS Bakersfield,-96.8980584777868,61.18490206935418
1168,CS Fullerton,17.352324911910458,-36.00844100086859
1169,CS Northridge,-101.72627746164663,-56.19523741425768
1170,CS Sacramento,-93.2331948425964,7.227026502796053
1171,Dartmouth,-73.81186127852041,-22.983274619215116
1172,Davidson,80.94066234932579,93.93606300140434
1173,Dayton,21.755941522635077,13.863816367345343
1174,Delaware,-78.11928635175292,3.927127607085387
1175,Delaware St,-175.6560232064999,-114.25001352532026
1176,Denver,-53.62807995274651,-9.689486230064176
1177,DePaul,-20.523035295942417,66.6205743584225
1178,Detroit,24.338045996189088,-202.39643238248505
1179,Drake,9.867851438174053,-39.19993301252816
1180,Drexel,-11.482267204839262,-64.82437236896786
1181,Duke,223.3542025764623,109.28381569342685
1182,Duquesne,-9.93131876891259,-27.437330157748733
1183,E Illinois,-98.59766453849682,-3.8823307562290608
1184,E Kentucky,-34.788455423719896,-69.73740669247246
1185,E Michigan,-62.59479635507861,89.71367882558084
1186,E Washington,-21.00889846472773,42.63651933378135
1187,East Carolina,-57.664138925008544,-58.500191557815405
1188,Edwardsville,-40.92136768770726,-105.5848279913925
1189,Elon,-10.963580544055173,-51.745877488973186
1190,ETSU,-11.772047598867424,110.33713683482877
1191,Evansville,-83.7210587592362,111.93629216689062
1192,F Dickinson,-4.415962020868619,-89.48784454144668
1193,Fairfield,36.84606892842941,-49.550865146438696
1194,FL Atlantic,-81.60306766937573,4.550040023221715
1195,FL Gulf Coast,52.812979844127,-23.25146611431307
1196,Florida,69.91793904845073,113.11990125883673
1197,Florida A&M,-106.02242375714403,-134.35404742169854
1198,Florida Intl,-46.82992527870534,-26.344832382966477
1199,Florida St,136.71678406881426,-14.857822774981628
1200,Fordham,-138.51452908650944,36.550058545800475
1201,Fresno St,23.451813009593955,79.50475292341433
1202,Furman,48.80077405463595,40.118664534570655
1203,G Washington,-55.058026189914415,53.903497730246194
1204,Ga Southern,26.927154670039968,-6.244702805225237
1205,Gardner Webb,-54.057609833648684,-34.7173617027929
1206,George Mason,-4.481601761281759,-51.290306377623544
1207,Georgetown,68.48177321741402,-23.310118462628818
1208,Georgia,-55.33168695197944,145.42763415282266
1209,Georgia St,37.60292050974335,44.673382971302104
1210,Georgia Tech,-88.3511198358228,106.2230098856986
1211,Gonzaga,177.9562981827628,88.8005680966571
1212,Grambling,-16.338677892614346,-100.06160574797897
1213,Grand Canyon,0.11633875568405272,79.87883703231364
1214,Hampton,50.32351925941351,-107.01805381225417
1216,Hartford,-20.446425287990994,2.8537686860756684
1217,Harvard,-86.2991980780651,84.25593343136252
1218,Hawaii,-30.63440324214835,19.043311491072703
1219,High Point,-45.84544902790089,15.657898945157733
1220,Hofstra,31.12227722737971,-53.64455209471073
1221,Holy Cross,-128.8576518259418,50.62250000914691
1222,Houston,100.54684864708351,125.69924805897328
1223,Houston Bap,2.5942100672597608,-206.03619422887854
1224,Howard,-13.307119943147107,-192.0705186338206
1225,Idaho,-6.728259998268854,34.1359249753375
1226,Idaho St,-35.01683719572839,-27.096731168809416
1227,IL Chicago,-1.5234232963670244,-38.461553078050784
1228,Illinois,58.94916351236676,-11.849313207553092
1229,Illinois St,34.95529155248443,-27.633537742960577
1230,Incarnate Word,-67.43734265927323,-98.88543959565581
1231,Indiana,12.137963051442703,64.53146579397338
1232,Indiana St,36.85334737890183,-23.308519936315115
1233,Iona,96.58431214456662,-45.26959136798919
1234,Iowa,134.4095649603928,-69.9832765348678
1235,Iowa St,10.686063054176742,2.0591364311324263
1236,IPFW,57.61903511491749,-65.7343358438672
1237,IUPUI,-107.94885994123109,-14.967431287323738
1238,Jackson St,-159.88191319611437,0.26654079659178764
1239,Jacksonville,-85.77587014652627,-55.17159505040543
1240,Jacksonville St,-68.0599099660581,96.91593173433968
1241,James Madison,-32.231806805541495,-26.571059575055145
1242,Kansas,142.1501817308967,126.76951020323598
1243,Kansas St,-9.053052054310287,126.14936243218756
1244,Kennesaw,-76.81639345262437,-47.501611597332584
1245,Kent,-19.16211579662199,-2.17843180756912
1246,Kentucky,92.44574785608651,109.7566953682436
1247,La Salle,37.26055341487773,-14.83904842563806
1248,Lafayette,-33.91519653406077,-67.19048757070203
1249,Lamar,-13.11172319587492,-2.0726029296357
1250,Lehigh,70.12811961041012,-125.18158382434727
1251,Liberty,-28.033551695632184,58.68054451306959
1252,Lipscomb,62.48394095193956,-72.52065291929515
1253,Long Beach St,62.98189125681082,-97.10729014028334
1254,Long Island,43.76608748962854,-112.46848928424937
1255,Longwood,-137.1792439661381,-70.31676659521831
1256,Louisiana Tech,2.7955160537033352,20.269840847723195
1257,Louisville,62.9187447562666,79.22130932973212
1258,Loy Marymount,8.61051851479291,-68.95918583842374
1259,Loyola MD,-57.713715137610514,-64.66529933208392
1260,Loyola-Chicago,21.367730699100804,122.05279812872074
1261,LSU,60.66453931028663,21.252105285997263
1262,MA Lowell,36.20758932904247,-124.86788688132829
1263,Maine,-84.38254162869681,-85.5835902715969
1264,Manhattan,-89.40804529061214,43.680312312651694
1265,Marist,-37.32379422752023,-92.91879593362097
1266,Marquette,126.1466314309541,-18.492546771138386
1267,Marshall,157.93622896838363,-102.81199625587037
1268,Maryland,26.408632442131477,107.43593995077292
1269,Massachusetts,-2.409139131736586,-44.14514979762545
1270,McNeese St,-6.178327042659584,-86.12569501798606
1271,MD E Shore,-199.73645470847117,-81.07648980805423
1272,Memphis,2.2878065712632054,-2.315519953779094
1273,Mercer,-4.182278874324567,5.5645163545482355
1274,Miami FL,41.54911596174848,93.63920279367795
1275,Miami OH,-70.6129668652438,49.247451366341394
1276,Michigan,-1.6219968205294046,196.2621127572506
1277,Michigan St,118.65321049338603,147.11586302574403
1278,Minnesota,59.08233850875165,-26.336327604525223
1279,Mississippi,81.35846811865152,-30.869798828292765
1280,Mississippi St,6.6689553674356645,83.84935387390122
1281,Missouri,25.309817847378355,117.6992077448121
1282,Missouri KC,-61.143364215596094,-61.653419280587684
1283,Missouri St,-3.0751228486105675,75.26624267178383
1284,Monmouth NJ,39.17669046002812,-21.667542037420176
1285,Montana,37.35897163050004,51.97066626432643
1286,Montana St,-10.261081662701375,-93.01699652830499
1287,Morehead St,-44.43323462912834,-30.20813090236613
1288,Morgan St,-39.82680108171159,-122.08598042110256
1289,0,0.0,0.0
1290,MS Valley St,-120.57648323174291,-140.89566973695713
1291,Mt St Mary's,-51.29419939609928,-19.63910036887993
1292,MTSU,19.777496531976972,134.43781907665164
1293,Murray St,49.098685300016314,70.87495600694955
1294,N Colorado,64.11432106937902,5.087070459210068
1295,N Dakota St,-21.607426209403343,28.101594420544284
1296,N Illinois,-44.80764734633668,-37.91385833093718
1297,N Kentucky,11.397676605476583,43.58515363341025
1298,Navy,-79.22506995564468,50.458709437055774
1299,NC A&T,-32.829511860108305,-91.62966243424069
1300,NC Central,-96.62004288637146,-6.914092844508243
1301,NC State,144.66817365763785,-14.753687597794048
1303,NE Omaha,11.030141958048382,-132.48010221749038
1304,Nebraska,20.273041845762357,77.1968835068767
1305,Nevada,197.13159454427105,35.670894532032136
1306,New Hampshire,-92.74049149333926,13.034067700289334
1307,New Mexico,114.11229477607937,-54.513347147507424
1308,New Mexico St,17.65417938280412,108.36765281404034
1309,New Orleans,-81.36471579199677,-0.20167774480775336
1310,Niagara,138.5249822475085,-165.67212554271202
1311,Nicholls St,70.47577787771549,-56.60087432774983
1312,NJIT,-91.85006731630983,7.892598704655369
1313,Norfolk St,-64.2062815788888,-30.099713911358762
1314,North Carolina,218.21372800109162,61.30143402520352
1315,North Dakota,17.523150513316633,-96.61167490889352
1316,North Florida,47.92430126410007,-211.85173840595485
1317,North Texas,-36.516722413807756,18.003598051423293
1318,Northeastern,-2.428909823035839,89.9937456521037
1319,Northern Arizona,-124.18398147074345,-58.417523920151545
1320,Northern Iowa,-83.77105613935632,147.993496740829
1321,Northwestern,-47.16861191061077,96.50046475442319
1322,Northwestern LA,-131.99844805432718,-64.13463347157244
1323,Notre Dame,36.64856123541276,105.41265067356102
1324,Oakland,61.68532418869536,-71.7127323956962
1325,Ohio,40.66509042959267,-38.041312328887805
1326,Ohio St,73.36430072856734,145.7188359312443
1328,Oklahoma,186.07738466674647,-77.36892652248096
1329,Oklahoma St,32.01930937789034,59.71258056676546
1330,Old Dominion,-17.251429644995007,140.23786534798074
1331,Oral Roberts,-42.46585919495485,-40.08237729298345
1332,Oregon,40.64445330538427,86.45965116586869
1333,Oregon St,-2.893656531037922,86.79852637178098
1334,Pacific,-10.522875388521882,2.6733217956374724
1335,Penn,7.61690210820594,25.682677735179368
1336,Penn St,33.939865926843076,107.70326903547979
1337,Pepperdine,-8.274456866436262,-101.14565692022386
1338,Pittsburgh,-108.68815665920286,52.098074812920004
1339,Portland,-60.53855793588077,-35.47990405075308
1340,Portland St,111.96537410347054,-136.62302788989217
1341,Prairie View,13.65559459708167,-103.46915674215171
1342,Presbyterian,-122.35394758679047,-28.79644322654344
1343,Princeton,-28.35116732190982,-15.782721017258146
1344,Providence,-9.40660787407024,116.69887937631839
1345,Purdue,158.7028688128145,133.40983243527276
1346,Quinnipiac,-45.47628935139205,-67.63101228488743
1347,Radford,-67.11322598291261,79.25096471356315
1348,Rhode Island,64.75671195984319,103.66455899543895
1349,Rice,-73.82051697621941,-43.072660026040595
1350,Richmond,7.157234388868954,-18.348862998811082
1351,Rider,128.663449767737,-64.9240734738241
1352,Robert Morris,-74.02488475839993,25.304185373467035
1353,Rutgers,-107.0307284978938,124.14186717638513
1354,S Carolina St,-58.565215813826086,-177.36678451036246
1355,S Dakota St,122.45432335626684,-27.256078570177017
1356,S Illinois,10.543397632878047,19.316461137424582
1357,Sacred Heart,-88.7874869194163,-36.339990120431956
1358,Sam Houston St,-41.67562961720558,28.245650054327612
1359,Samford,33.74676906764853,-180.50299775906387
1360,San Diego,-29.36820502104441,84.9087990383086
1361,San Diego St,41.75533098377542,96.11445232625992
1362,San Francisco,-38.464050458581966,88.23236345777504
1363,San Jose St,-111.80244276457219,-13.318961312796809
1364,Santa Barbara,46.627045814212714,-17.60245156152613
1365,Santa Clara,-80.99301023402461,4.263738533529294
1366,Savannah St,147.62484950948928,-305.92038672024427
1367,SC Upstate,-6.144834750442201,-203.70316757013427
1368,SE Louisiana,-59.1499165381738,46.8869456427817
1369,SE Missouri St,48.96021354817811,-142.25757146629186
1370,Seattle,-25.226891497871556,-6.436685726120654
1371,Seton Hall,101.37811497082083,70.1432121232982
1372,SF Austin,45.14866291954592,28.798000344126628
1373,Siena,-89.87415631430375,-2.8968931214476425
1374,SMU,-4.66422440119377,135.42062299470155
1375,South Alabama,-48.18150353302886,-7.367192816586945
1376,South Carolina,-28.350097044473166,90.15849702412248
1377,South Dakota,59.41218653341372,54.65565208113428
1378,South Florida,-126.90184373427721,9.80640609549707
1379,Southern Miss,-47.23143596261328,-8.182381160618272
1380,Southern Univ,-84.98691739095716,-73.71076962052241
1381,Southern Utah,11.94809757885358,-113.6431677158289
1382,St Bonaventure,93.58594726368706,39.29647770581818
1383,St Francis NY,-22.27823341669916,-71.55868424363806
1384,St Francis PA,44.307911152785366,-72.8813676019514
1385,St John's,0.3219288653105976,94.93901687087737
1386,St Joseph's PA,46.749821105786495,23.79197261511505
1387,St Louis,-103.11754175702359,131.8529596476595
1388,St Mary's CA,94.46364266254585,98.40210053944331
1389,St Peter's,-166.72165594017125,131.2740601639955
1390,Stanford,47.02062922564004,41.516466632081325
1391,Stetson,-53.32590389866785,-92.4359953017132
1392,Stony Brook,-59.92985622251332,35.696327689000306
1393,Syracuse,-59.19015731522573,215.90775899104452
1394,TAM C. Christi,-86.59547409183818,-27.716453230527335
1395,TCU,155.20479603673922,23.847165857499615
1396,Temple,15.531973709036269,61.25716076771165
1397,Tennessee,20.201596175097755,167.42678512922504
1398,Tennessee St,-88.1384948036133,66.30478152911276
1399,Tennessee Tech,-28.74918886679177,-29.22798876718911
1400,Texas,-22.511844112683388,158.86878674116642
1401,Texas A&M,36.061070361071025,134.75168253865286
1402,Texas St,-115.70262745380798,78.31335752706667
1403,Texas Tech,12.33527409253391,182.86529586172583
1404,TN Martin,-97.67989731591241,2.289726678149681
1405,Toledo,97.8006847151996,-5.347749709934369
1406,Towson,0.28627435661240774,25.700920379466293
1407,Troy,27.211238817963427,-14.459977751470586
1408,Tulane,61.04321640701313,-34.26155601168715
1409,Tulsa,29.948306804779342,30.173671547384167
1410,UTRGV,22.59874316565654,-121.64118881971436
1411,TX Southern,61.399824037073124,-155.60779750225547
1412,UAB,33.177039484372415,22.931593167189064
1413,UC Davis,-1.4078138253115338,29.322436808035214
1414,UC Irvine,-47.62754061277752,104.71177850137302
1415,UC Riverside,-105.26361558745312,10.525873333103243
1416,UCF,-102.36452871135526,181.6260515702509
1417,UCLA,135.04994134098732,-19.895224997009205
1418,ULL,140.8462868270611,11.310869790160124
1419,ULM,-41.853633798650506,6.949196389584378
1420,UMBC,-3.808229998275547,3.597151878966577
1421,UNC Asheville,31.83840796659979,-56.1472641531217
1422,UNC Greensboro,-35.355113740689426,114.13210718895212
1423,UNC Wilmington,54.072290694503295,-130.07795367765888
1424,UNLV,143.74682328526234,-64.159391700942
1425,USC,68.66368530489632,91.33765599304203
1426,UT Arlington,94.89860891193382,-31.381418641263828
1427,UT San Antonio,37.10760647655248,-67.07996554712344
1428,Utah,-10.572313154195482,108.52280802991638
1429,Utah St,-19.355873394866272,38.8911295068818
1430,Utah Valley,53.90674809597099,33.92499052405058
1431,UTEP,-78.78716255654557,15.924046639228349
1433,VA Commonwealth,65.37312428240833,-33.36623251447415
1434,Valparaiso,-1.2103299930216513,7.815962397795277
1435,Vanderbilt,30.13755120864601,29.022763579968917
1436,Vermont,24.793494169900804,103.64873906628812
1437,Villanova,246.29993438775975,122.081294425201
1438,Virginia,-70.45483070615207,415.05995002032626
1439,Virginia Tech,94.52917462931167,45.431175709106036
1440,VMI,-124.26418796235698,-31.662768316044506
1441,W Carolina,-77.19858473764482,-36.18954834783325
1442,W Illinois,-77.22773377129606,-25.614322009183283
1443,WKU,116.79927325320199,74.98882152275442
1444,W Michigan,1.6010255641388964,-8.224122681520162
1445,0,0.0,0.0
1447,Wagner,-20.432845459784836,40.73190312628217
1448,Wake Forest,41.28076787631675,0.8185762651784065
1449,Washington,11.750809762568178,68.28668902209856
1450,Washington St,9.909879924584379,-32.01983308680666
1451,Weber St,5.211841857522696,-5.115020903148994
1452,West Virginia,119.32999447196043,97.54670086788394
1453,WI Green Bay,-11.377769445696934,-114.19028742226898
1454,WI Milwaukee,-97.27708055274047,46.086175431069414
1455,Wichita St,176.40812819269365,40.751296927972724
1456,William & Mary,129.1961581541219,-99.68178948613175
1457,Winthrop,73.84864802382353,-44.136991485632706
1458,Wisconsin,-57.78586049060116,173.48579513272193
1459,Wofford,-17.329181435166202,11.437863660919879
1460,Wright St,-36.635056482919566,81.41256871556165
1461,Wyoming,104.83400832179225,-52.22401444165557
1462,Xavier,186.8166213658987,49.00726583127411
1463,Yale,-7.225381220628799,-25.801971768848006
1464,Youngstown St,-15.322257049594867,-174.96383834447738
